Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,temperature,humidity,precipitation,cloud_cover,wind_speed,wind_direction,is_day,GHI,GTI
2022-10-06 23:00:00,1.7791667,0.054866668,242.49117,7.2833333,0.0,0.0,1080.0,699.1667,21.9,97,0.0,100,8.7,135,0,0.0,0.0
2022-10-07 00:00:00,0.57986665,0.1357,243.4175,2.5466666,0.0,40.0,358.0,181.86667,22.1,96,0.0,100,7.6,149,0,0.0,0.0
2022-10-07 01:00:00,0.17639999,0.075500004,241.19633,0.84333336,0.0,18.0,0.0,158.4,22.2,96,0.1,100,6.6,158,0,0.0,0.0
2022-10-07 02:00:00,0.17946666,0.0718,240.89284,0.87333333,0.0,0.0,0.0,179.46666,22.2,94,0.3,100,4.5,151,0,0.0,0.0
2022-10-07 03:00:00,0.2092,0.12326667,240.79901,1.03,0.0,54.0,0.0,155.2,21.9,97,0.0,99,3.1,159,0,0.0,0.0
2022-10-07 04:00:00,0.17513333,0.064733334,240.29182,0.84666663,0.0,2.0,0.0,173.13333,20.9,98,0.0,100,4.7,148,0,0.0,0.0
2022-10-07 05:00:00,0.15560001,0.044266663,239.74501,0.76000005,0.0,0.0,0.0,155.6,21.4,98,0.0,100,7.7,139,0,0.0,0.0
2022-10-07 06:00:00,1.5262667,0.1487,239.4675,6.49,0.0,59.0,738.0,729.26666,21.7,97,0.1,97,8.7,142,1,4.0,3.9
2022-10-07 07:00:00,1.9173,0.056533333,237.59933,8.01,0.0,0.0,1038.0,879.3,22.5,91,0.0,94,10.8,159,1,91.0,93.9
2022-10-07 08:00:00,1.2253,0.056900002,237.02933,5.1200004,0.0,0.0,1034.0,191.3,24.2,83,0.1,100,11.2,159,1,286.0,301.4
2022-10-07 09:00:00,1.2310001,0.0991,236.81766,5.1533337,0.0,45.0,1032.0,154.0,25.4,77,0.1,65,12.0,159,1,383.0,389.4
2022-10-07 10:00:00,0.53783333,0.053466666,236.031,2.3266668,0.0,0.0,369.0,168.83333,26.8,69,0.0,60,12.4,158,1,567.0,591.1
2022-10-07 11:00:00,0.18403333,0.0818,238.5065,0.82,0.0,35.0,0.0,149.03334,27.6,66,0.1,75,13.4,156,1,695.0,725.5
2022-10-07 12:00:00,0.20733333,0.11986666,240.048,1.0400001,0.0,27.0,0.0,180.33333,28.4,63,0.1,57,13.6,158,1,829.0,881.8
2022-10-07 13:00:00,0.15093333,0.045566667,241.24316,0.7733334,0.0,0.0,0.0,150.93333,28.8,60,0.1,88,13.7,162,1,775.0,821.0
2022-10-07 14:00:00,0.22133332,0.1345,241.0195,1.0966667,0.0,40.0,0.0,181.33333,28.7,59,0.2,89,13.8,160,1,576.0,606.5
2022-10-07 15:00:00,0.17783333,0.08516667,242.01018,0.89000005,0.0,19.0,0.0,158.83333,28.3,61,0.2,41,12.8,158,1,437.0,460.2
2022-10-07 16:00:00,0.1662,0.061,240.77032,0.78333336,0.0,0.0,0.0,166.2,27.6,65,0.2,97,12.6,149,1,283.0,300.2
2022-10-07 17:00:00,0.22473334,0.13816667,240.39816,1.0633333,0.0,50.0,0.0,174.73334,25.9,76,0.0,100,8.3,124,1,112.0,119.7
2022-10-07 18:00:00,0.32736668,0.066766664,240.40782,1.4466667,0.0,10.0,150.0,167.36667,24.6,82,0.0,100,9.7,121,0,9.0,9.2
2022-10-07 19:00:00,3.5337667,0.2644,233.67433,15.309999,1724.0,341.0,547.0,921.76666,24.0,87,0.0,100,7.9,141,0,0.0,0.0
2022-10-07 20:00:00,3.2487333,0.24723333,232.86133,14.11,384.0,1763.0,0.0,1101.7334,23.6,89,0.0,100,7.8,124,0,0.0,0.0
2022-10-07 21:00:00,2.5697334,0.13856667,237.52083,10.8933325,515.0,140.0,617.0,1297.7333,23.3,90,0.0,100,8.2,119,0,0.0,0.0
2022-10-07 22:00:00,1.3951,0.057033334,240.59816,5.8433332,507.0,37.0,433.0,418.1,22.8,93,0.2,100,7.1,120,0,0.0,0.0
2022-10-07 23:00:00,0.32586667,0.1772,242.80951,1.5133334,0.0,65.0,0.0,260.86667,22.3,96,0.0,100,4.9,144,0,0.0,0.0
2022-10-08 00:00:00,0.17386667,0.0552,241.61784,0.8333333,0.0,18.0,0.0,155.86667,22.1,95,0.1,100,5.0,180,0,0.0,0.0
2022-10-08 01:00:00,0.19876666,0.0788,239.87183,0.97,0.0,11.0,0.0,187.76666,22.5,92,0.3,100,7.4,209,0,0.0,0.0
2022-10-08 02:00:00,0.23196667,0.12663333,239.679,1.1233333,0.0,75.0,0.0,156.96667,22.3,92,0.1,100,9.2,228,0,0.0,0.0
2022-10-08 03:00:00,0.18843333,0.0653,240.30734,0.9133333,0.0,10.0,0.0,178.43333,21.9,92,0.5,100,6.3,211,0,0.0,0.0
2022-10-08 04:00:00,0.18713333,0.067433335,240.04068,0.87,0.0,21.0,0.0,166.13333,21.7,95,0.9,100,4.7,189,0,0.0,0.0
2022-10-08 05:00:00,0.21753334,0.11573333,239.94234,1.0366666,0.0,48.0,0.0,169.53334,22.1,96,0.2,99,3.4,198,0,0.0,0.0
2022-10-08 06:00:00,0.79366666,0.04526667,238.34317,3.3633335,0.0,0.0,623.0,170.66666,22.4,94,0.0,95,1.3,124,1,4.0,3.9
2022-10-08 07:00:00,0.46723333,0.0751,239.47617,1.9833333,0.0,31.0,182.0,254.23334,23.3,90,0.0,68,0.8,333,1,108.0,116.9
2022-10-08 08:00:00,1.8279667,0.08036666,236.73917,7.7366667,0.0,31.0,1031.0,765.9667,24.7,82,0.0,75,5.5,281,1,316.0,339.6
2022-10-08 09:00:00,1.2453667,0.037833333,238.75983,5.163333,0.0,0.0,1049.0,196.36667,25.9,74,0.0,26,7.8,283,1,463.0,492.2
2022-10-08 10:00:00,1.2029,0.11506666,240.96184,4.9733334,0.0,44.0,953.0,205.9,27.0,69,0.1,40,5.7,288,1,613.0,651.8
2022-10-08 11:00:00,0.6488,0.23303334,239.24918,3.1133335,0.0,53.0,0.0,595.8,27.9,64,0.0,40,4.9,287,1,684.0,723.4
2022-10-08 12:00:00,0.5132,0.0413,238.18782,2.27,0.0,232.0,0.0,281.2,28.6,62,0.0,31,3.2,270,1,696.0,735.0
2022-10-08 13:00:00,0.7308667,0.2003,239.06017,3.1899998,11.0,68.0,256.0,395.86667,29.0,61,0.1,41,2.5,270,1,724.0,767.8
2022-10-08 14:00:00,2.0192666,0.113866664,237.93767,8.473333,909.0,70.0,797.0,243.26666,29.2,60,0.0,50,1.1,288,1,608.0,646.7
2022-10-08 15:00:00,1.1896,0.16076666,240.09483,4.983333,24.0,67.0,832.0,266.6,29.1,61,0.0,81,0.5,45,1,493.0,524.8
2022-10-08 16:00:00,1.3348668,0.0977,238.089,5.576667,0.0,67.0,1042.0,225.86667,28.4,63,0.0,91,1.9,112,1,321.0,346.0
2022-10-08 17:00:00,0.3303,0.17776667,240.7205,1.6066667,0.0,67.0,10.0,253.3,26.1,77,0.3,100,6.0,115,1,129.0,140.1
2022-10-08 18:00:00,0.39506668,0.1702,238.19316,1.77,0.0,67.0,0.0,328.06665,24.4,88,1.4,100,6.3,103,0,6.0,5.9
2022-10-08 19:00:00,0.9426667,0.17490001,238.03934,4.003333,0.0,66.0,0.0,876.6667,23.5,94,0.8,100,6.6,61,0,0.0,0.0
2022-10-08 20:00:00,1.3424666,0.27556667,238.51117,5.7466664,0.0,66.0,0.0,1276.4667,23.1,95,0.0,100,5.5,67,0,0.0,0.0
2022-10-08 21:00:00,2.6877332,0.1548,238.094,11.27,0.0,66.0,913.0,1708.7334,22.9,97,0.0,100,5.1,94,0,0.0,0.0
2022-10-08 22:00:00,0.46613333,0.1877,242.759,2.0533333,0.0,66.0,0.0,400.13333,22.9,98,0.0,100,6.4,106,0,0.0,0.0
2022-10-08 23:00:00,0.26706666,0.20656666,242.91783,1.34,0.0,67.0,0.0,200.06667,22.2,99,0.0,100,4.3,114,0,0.0,0.0
2022-10-09 00:00:00,0.23993333,0.17166667,242.233,1.1666666,0.0,66.0,0.0,173.93333,21.9,100,0.0,100,3.7,119,0,0.0,0.0
2022-10-09 01:00:00,0.24156667,0.16986667,240.3365,1.2,0.0,66.0,0.0,175.56667,22.1,99,0.0,100,5.0,111,0,0.0,0.0
2022-10-09 02:00:00,0.23823333,0.16146666,239.37166,1.1733334,0.0,66.0,0.0,172.23334,22.0,99,0.0,100,4.5,119,0,0.0,0.0
2022-10-09 03:00:00,0.23320001,0.1577,240.177,1.15,0.0,66.0,0.0,167.2,21.6,99,0.0,100,4.1,105,0,0.0,0.0
2022-10-09 04:00:00,0.50416666,0.1652,239.49933,2.25,0.0,65.0,258.0,181.16667,21.4,99,0.0,100,3.8,131,0,0.0,0.0
2022-10-09 05:00:00,0.5046333,0.14276667,239.97383,2.22,0.0,66.0,281.0,157.63333,21.9,99,0.0,100,4.4,125,0,0.0,0.0
2022-10-09 06:00:00,0.24570002,0.1726,239.84917,1.2366666,0.0,65.0,0.0,180.7,22.2,98,0.0,100,4.1,135,1,5.0,4.9
2022-10-09 07:00:00,0.34983334,0.1294,239.0875,1.5633334,0.0,66.0,0.0,283.83334,23.4,92,0.0,97,6.4,133,1,109.0,116.8
2022-10-09 08:00:00,0.8470667,0.12556666,238.01967,3.71,0.0,65.0,0.0,782.06665,25.0,83,0.0,100,8.9,130,1,312.0,333.6
2022-10-09 09:00:00,0.9893,0.112166665,240.03667,4.21,11.0,442.0,135.0,401.3,26.4,77,0.0,14,7.5,125,1,503.0,535.4
2022-10-09 10:00:00,1.7283332,0.14313334,238.98782,7.2533336,910.0,102.0,489.0,227.33334,27.6,74,0.0,24,9.5,115,1,698.0,745.5
2022-10-09 11:00:00,0.72999996,0.20586666,237.7075,3.2833333,23.0,319.0,0.0,388.0,28.3,70,0.0,100,10.6,108,1,810.0,865.0
2022-10-09 12:00:00,0.63886666,0.3304,239.44084,3.0033333,0.0,67.0,0.0,571.8667,28.1,68,0.1,100,10.9,107,1,561.0,564.6
2022-10-09 13:00:00,0.40433332,0.1939,240.9805,1.9200001,0.0,67.0,0.0,337.33334,27.8,70,0.3,100,11.5,104,1,443.0,445.0
2022-10-09 14:00:00,0.3491667,0.22756667,240.67416,1.75,0.0,67.0,0.0,282.16666,26.2,78,0.5,100,11.8,102,1,465.0,476.4
2022-10-09 15:00:00,0.95750004,0.2514333,239.85417,4.2133336,0.0,66.0,430.0,461.5,26.2,78,0.0,100,10.7,104,1,320.0,321.4
2022-10-09 16:00:00,1.5134666,0.1964,239.795,6.3233333,0.0,67.0,1056.0,390.46667,25.4,81,1.1,100,11.6,97,1,204.0,204.1
2022-10-09 17:00:00,1.3330667,0.33676666,239.81,5.7366667,0.0,65.0,794.0,474.06665,25.0,84,0.2,100,5.5,113,1,72.0,72.1
2022-10-09 18:00:00,1.3373666,0.24273333,239.05333,5.883333,457.0,64.0,171.0,645.36664,23.9,90,0.0,100,6.0,107,0,7.0,6.9
2022-10-09 19:00:00,2.5889666,0.158,236.55933,11.043334,516.0,12.0,643.0,1417.9667,23.5,92,0.0,100,6.2,100,0,0.0,0.0
2022-10-09 20:00:00,3.2852666,0.029433334,234.82866,14.023334,708.0,0.0,1015.0,1562.2666,23.2,94,0.0,100,6.4,106,0,0.0,0.0
2022-10-09 21:00:00,2.5537999,0.06866667,237.28983,10.766666,206.0,0.0,1035.0,1312.8,23.0,96,0.0,100,6.1,90,0,0.0,0.0
2022-10-09 22:00:00,1.6194333,0.06503333,240.78317,6.6533337,0.0,0.0,1065.0,554.43335,22.7,92,1.8,100,8.0,82,0,0.0,0.0
2022-10-09 23:00:00,0.19963333,0.09183334,243.66167,0.9866667,0.0,0.0,10.0,189.63333,22.6,95,0.2,100,8.1,111,0,0.0,0.0
2022-10-10 00:00:00,0.15986666,0.051866665,240.314,0.81000006,0.0,0.0,0.0,159.86667,22.4,98,0.0,100,7.6,109,0,0.0,0.0
2022-10-10 01:00:00,0.18300001,0.07783333,240.43184,0.90333337,0.0,0.0,0.0,183.0,22.3,97,0.1,100,8.0,108,0,0.0,0.0
2022-10-10 02:00:00,0.1608,0.048233334,239.51534,0.78333336,0.0,0.0,0.0,160.8,22.2,97,0.0,100,7.4,104,0,0.0,0.0
2022-10-10 03:00:00,0.17806667,0.067433335,240.77,0.8566667,0.0,0.0,0.0,178.06667,22.1,98,0.1,100,9.7,105,0,0.0,0.0
2022-10-10 04:00:00,0.16263334,0.048266664,240.4525,0.7766667,0.0,0.0,0.0,162.63333,22.2,98,0.1,100,10.9,107,0,0.0,0.0
2022-10-10 05:00:00,0.22343333,0.12923333,239.418,1.0733334,0.0,48.0,0.0,175.43333,22.2,98,0.1,99,5.8,83,0,0.0,0.0
2022-10-10 06:00:00,1.3701667,0.17416666,238.26701,5.9066668,0.0,69.0,534.0,767.1667,22.6,96,0.0,99,8.7,95,1,4.0,3.9
2022-10-10 07:00:00,1.9995,0.16256666,236.7605,8.42,0.0,67.0,1031.0,901.5,23.2,93,0.0,100,11.0,101,1,96.0,103.7
2022-10-10 08:00:00,1.2754,0.14506668,236.76982,5.3466663,0.0,65.0,1031.0,179.4,24.1,89,0.1,100,11.7,99,1,229.0,240.6
2022-10-10 09:00:00,1.2574333,0.14109999,236.82083,5.2633333,0.0,66.0,1029.0,162.43333,24.8,85,0.1,100,13.7,104,1,246.0,243.7
2022-10-10 10:00:00,0.23006667,0.15346667,236.45284,1.15,0.0,65.0,0.0,165.06667,25.8,79,0.2,100,12.4,112,1,393.0,392.9
2022-10-10 11:00:00,0.22573334,0.1461,235.75601,1.13,0.0,64.0,0.0,161.73334,26.4,76,0.2,97,11.8,113,1,506.0,514.2
2022-10-10 12:00:00,0.22856666,0.15529999,237.44583,1.14,0.0,65.0,0.0,163.56667,27.7,73,0.2,100,12.8,106,1,810.0,861.6
2022-10-10 13:00:00,0.22976667,0.15703334,237.43849,1.1366667,0.0,64.0,0.0,165.76666,27.9,74,0.1,100,13.6,102,1,722.0,758.6
2022-10-10 14:00:00,0.23156667,0.16583332,239.6485,1.15,0.0,65.0,0.0,166.56667,27.6,74,0.1,100,12.9,113,1,592.0,621.9
2022-10-10 15:00:00,1.6588666,0.1803,239.88783,7.0833335,0.0,664.0,594.0,400.86667,27.2,75,0.3,100,14.0,113,1,481.0,507.2
2022-10-10 16:00:00,1.9198667,0.23429999,240.16116,8.113333,0.0,405.0,1060.0,454.86667,26.4,78,0.8,99,15.1,115,1,290.0,309.5
2022-10-10 17:00:00,2.6367998,0.19526666,237.8335,11.123334,0.0,1368.0,1040.0,228.80002,24.3,87,0.0,100,9.4,97,1,111.0,117.2
2022-10-10 18:00:00,0.6062667,0.1947,239.15582,2.7233331,0.0,102.0,317.0,187.26666,23.4,92,0.0,100,10.2,98,0,7.0,6.9
2022-10-10 19:00:00,1.0125,0.27253333,238.90283,4.5433335,0.0,20.0,10.0,982.5,22.9,96,0.0,100,8.9,104,0,0.0,0.0
2022-10-10 20:00:00,3.4757667,0.17619999,233.24551,14.95,297.0,647.0,1003.0,1528.7667,22.6,97,0.0,100,7.8,103,0,0.0,0.0
2022-10-10 21:00:00,2.6238668,0.0699,237.00267,11.173334,632.0,91.0,306.0,1594.8667,22.7,97,0.0,100,6.1,118,0,0.0,0.0
2022-10-10 22:00:00,0.3509,0.0814,241.43333,1.5,0.0,0.0,0.0,350.9,23.2,92,0.2,100,8.2,157,0,0.0,0.0
2022-10-10 23:00:00,0.17466666,0.065633334,242.53033,0.8333333,0.0,0.0,0.0,174.66667,23.0,93,0.2,100,11.1,119,0,0.0,0.0
2022-10-11 00:00:00,0.16133334,0.0506,242.23235,0.77000004,0.0,0.0,0.0,161.33333,22.6,95,0.0,100,8.4,97,0,0.0,0.0
2022-10-11 01:00:00,0.22326666,0.13253334,241.00766,1.1133333,0.0,32.0,0.0,191.26666,22.3,98,0.0,100,7.2,117,0,0.0,0.0
2022-10-11 02:00:00,0.50706667,0.0594,240.82799,2.1766667,0.0,10.0,339.0,158.06667,22.5,95,0.6,100,12.2,133,0,0.0,0.0
2022-10-11 03:00:00,0.34313333,0.074833326,241.39883,1.55,0.0,0.0,165.0,178.13333,22.3,98,1.2,100,13.6,130,0,0.0,0.0
2022-10-11 04:00:00,0.18906666,0.08623333,241.5935,0.89666665,0.0,25.0,0.0,164.06667,22.6,94,0.6,100,13.2,135,0,0.0,0.0
2022-10-11 05:00:00,0.17843334,0.071166664,240.13766,0.86,0.0,16.0,0.0,162.43333,22.2,100,0.3,100,12.3,130,0,0.0,0.0
2022-10-11 06:00:00,0.6530333,0.060266666,238.78282,2.9066665,0.0,0.0,144.0,509.03333,22.6,96,0.0,100,12.5,139,1,2.0,2.0
2022-10-11 07:00:00,2.4086335,0.109500006,236.48766,10.193333,0.0,193.0,1030.0,1185.6333,23.2,92,0.1,100,13.8,141,1,102.0,109.8
2022-10-11 08:00:00,3.3475,0.066133335,234.81332,14.27,0.0,1595.0,1015.0,737.5,24.4,85,0.1,100,13.9,143,1,249.0,261.2
2022-10-11 09:00:00,1.8348668,0.10003333,235.70734,7.726667,0.0,54.0,1022.0,758.8667,25.6,80,0.2,100,15.6,140,1,385.0,401.6
2022-10-11 10:00:00,1.8094667,0.075500004,234.77316,7.653333,0.0,50.0,1014.0,745.4667,27.0,74,0.2,96,15.0,138,1,643.0,685.9
2022-10-11 11:00:00,1.7837334,0.08946667,234.19351,7.5366664,0.0,9.0,1010.0,764.73334,27.9,72,0.0,87,15.0,138,1,771.0,822.2
2022-10-11 12:00:00,1.6401668,0.09736667,235.12666,6.93,0.0,55.0,848.0,737.1667,28.7,68,0.0,100,14.6,142,1,861.0,924.8
2022-10-11 13:00:00,0.7912666,0.0752,238.10417,3.3166666,0.0,10.0,0.0,781.26666,27.1,71,0.3,99,14.1,148,1,459.0,463.2
2022-10-11 14:00:00,0.7837,0.072399996,237.03934,3.2966666,0.0,39.0,0.0,744.7,28.3,71,0.0,100,13.9,143,1,642.0,678.0
2022-10-11 15:00:00,0.7971333,0.085700005,238.24968,3.3433335,0.0,27.0,0.0,770.13336,27.5,71,0.1,28,15.1,147,1,338.0,348.4
2022-10-11 16:00:00,0.7619333,0.049666665,238.59734,3.1966667,0.0,2.0,0.0,759.93335,26.7,75,0.1,20,13.7,153,1,333.0,362.2
2022-10-11 17:00:00,0.7371333,0.10486667,239.85983,3.0333333,0.0,46.0,0.0,691.13336,25.8,79,0.0,19,10.7,130,1,120.0,133.3
2022-10-11 18:00:00,0.7518,0.05923333,237.55417,3.1533332,0.0,0.0,0.0,751.8,24.5,85,0.0,90,6.9,118,0,8.0,8.9
2022-10-11 19:00:00,0.7768667,0.09783333,236.9055,3.38,0.0,39.0,0.0,737.8667,23.9,88,0.0,93,8.2,113,0,0.0,0.0
2022-10-11 20:00:00,2.9916666,0.21756667,235.84784,12.683333,548.0,7.0,687.0,1749.6666,23.7,90,0.0,31,9.7,121,0,0.0,0.0
2022-10-11 21:00:00,2.7256,0.20390001,236.464,11.570001,368.0,13.0,1029.0,1315.6,23.3,94,0.0,76,8.0,117,0,0.0,0.0
2022-10-11 22:00:00,2.4157999,0.07976667,237.28833,10.153334,0.0,31.0,1036.0,1348.8,23.0,95,0.0,84,6.8,122,0,0.0,0.0
2022-10-11 23:00:00,0.7931,0.0488,241.398,3.2433333,0.0,0.0,481.0,312.1,22.8,96,0.0,92,11.4,114,0,0.0,0.0
2022-10-12 00:00:00,0.3309333,0.1332,241.35966,1.4599999,0.0,45.0,0.0,285.93332,22.4,97,0.0,96,8.2,131,0,0.0,0.0
2022-10-12 01:00:00,0.25536668,0.056566667,240.02017,1.0400001,0.0,0.0,0.0,255.36667,22.0,98,0.0,100,8.2,139,0,0.0,0.0
2022-10-12 02:00:00,0.28766668,0.08686666,240.07133,1.2166667,0.0,29.0,0.0,258.66666,22.0,97,0.0,100,7.4,133,0,0.0,0.0
2022-10-12 03:00:00,0.27290002,0.062333334,241.04233,1.1366668,0.0,15.0,0.0,257.9,22.4,96,0.0,100,5.6,153,0,0.0,0.0
2022-10-12 04:00:00,0.28840002,0.053733334,241.33499,1.1833333,0.0,0.0,0.0,288.4,22.5,95,0.0,100,7.7,143,0,0.0,0.0
2022-10-12 05:00:00,0.29799998,0.103366666,240.571,1.2800001,0.0,43.0,0.0,255.0,21.8,98,0.0,100,4.9,126,0,0.0,0.0
2022-10-12 06:00:00,1.6402334,0.050166667,239.87483,6.863333,0.0,0.0,780.0,860.23334,22.3,96,0.0,100,7.0,145,1,3.0,2.9
2022-10-12 07:00:00,2.0698667,0.1377,238.112,8.663333,6.0,43.0,1043.0,977.86664,23.3,90,0.0,100,10.0,154,1,104.0,114.6
2022-10-12 08:00:00,2.0486,0.10033333,235.96199,8.66,694.0,0.0,1024.0,330.6,25.1,80,0.1,100,10.5,164,1,315.0,339.2
2022-10-12 09:00:00,1.517,0.07806667,239.75467,6.3399997,358.0,20.0,882.0,257.0,26.4,74,0.2,100,8.5,152,1,482.0,515.0
2022-10-12 10:00:00,0.36196667,0.08296667,241.341,1.5833334,0.0,59.0,0.0,302.96667,27.4,70,0.2,100,8.3,146,1,691.0,740.8
2022-10-12 11:00:00,2.4273334,0.1283,238.6685,10.213333,0.0,2016.0,0.0,411.33334,28.2,67,0.2,100,7.1,139,1,717.0,759.2
2022-10-12 12:00:00,1.6747667,0.20453334,240.54033,7.2300005,0.0,1375.0,0.0,299.76666,28.9,67,0.0,100,6.9,137,1,815.0,872.7
2022-10-12 13:00:00,0.27019998,0.05026667,241.0235,1.1566666,0.0,20.0,0.0,250.2,29.1,63,0.0,99,9.2,116,1,740.0,782.1
2022-10-12 14:00:00,0.32066667,0.0898,239.78317,1.4066666,0.0,51.0,0.0,269.66666,28.3,66,0.3,42,6.0,123,1,380.0,394.0
2022-10-12 15:00:00,1.6360334,0.13156667,238.35783,7.0066667,0.0,1268.0,0.0,368.03333,27.4,70,0.3,51,9.8,126,1,429.0,459.6
2022-10-12 16:00:00,1.8679,0.10823333,239.25185,8.083333,0.0,1506.0,0.0,361.9,27.2,72,0.1,39,5.4,132,1,295.0,319.1
2022-10-12 17:00:00,1.1673,0.15693334,239.51384,4.99,0.0,283.0,551.0,333.3,25.2,82,2.2,79,7.4,219,1,113.0,125.1
2022-10-12 18:00:00,1.2961667,0.09013333,238.04218,5.4566665,0.0,427.0,107.0,762.1667,24.1,88,1.4,62,8.3,265,0,6.0,6.4
2022-10-12 19:00:00,1.6395,0.16436666,237.284,6.9266667,0.0,59.0,0.0,1580.5,23.1,92,4.4,90,8.2,203,0,0.0,0.0
2022-10-12 20:00:00,2.3831668,0.24233334,236.301,10.123334,0.0,165.0,472.0,1746.1666,22.8,95,0.3,98,4.2,211,0,0.0,0.0
2022-10-12 21:00:00,4.821867,0.29680002,234.58101,20.646667,0.0,1891.0,500.0,2430.8667,22.2,97,5.9,100,4.9,216,0,0.0,0.0
2022-10-12 22:00:00,0.9096667,0.1548,240.98033,3.8233333,0.0,63.0,0.0,846.6667,22.3,96,0.1,100,0.8,63,0,0.0,0.0
2022-10-12 23:00:00,0.7067,0.0571,242.30333,2.8933334,0.0,39.0,336.0,331.7,22.2,97,0.0,100,2.2,180,0,0.0,0.0
2022-10-13 00:00:00,0.6063,0.10616667,239.3285,2.5866666,0.0,56.0,289.0,261.3,21.6,99,0.0,100,3.3,84,0,0.0,0.0
2022-10-13 01:00:00,0.30936667,0.109699994,241.53517,1.3833333,0.0,47.0,0.0,262.36667,21.7,99,0.0,100,4.2,121,0,0.0,0.0
2022-10-13 02:00:00,0.2894,0.0719,240.73917,1.2433333,0.0,11.0,0.0,278.4,21.5,99,0.0,100,2.4,153,0,0.0,0.0
2022-10-13 03:00:00,0.2938,0.0774,241.44167,1.2666667,0.0,38.0,0.0,255.8,21.3,100,0.0,100,2.0,135,0,0.0,0.0
2022-10-13 04:00:00,0.32286665,0.12363334,241.10133,1.4233334,0.0,61.0,0.0,261.86667,21.1,100,0.0,100,1.9,158,0,0.0,0.0
2022-10-13 05:00:00,0.2594,0.045566667,241.57883,1.0666667,0.0,2.0,0.0,257.4,21.8,99,0.0,100,1.6,153,0,0.0,0.0
2022-10-13 06:00:00,0.29373333,0.091133334,240.02634,1.2733333,0.0,5.0,0.0,288.73334,21.7,98,0.6,100,5.2,348,1,3.0,2.9
2022-10-13 07:00:00,2.6262333,0.15230002,237.8195,11.04,4.0,74.0,989.0,1559.2334,22.5,93,0.1,50,3.3,41,1,94.0,101.3
2022-10-13 08:00:00,2.9656668,0.071833335,236.5755,12.513333,720.0,2.0,1030.0,1213.6666,24.1,86,0.0,100,3.2,117,1,282.0,301.5
2022-10-13 09:00:00,1.9100667,0.06066667,235.54367,8.023334,342.0,0.0,1020.0,548.06665,25.6,80,0.1,100,4.3,138,1,389.0,400.1
2022-10-13 10:00:00,1.3688333,0.12393333,236.83833,5.7,0.0,53.0,1032.0,283.83334,27.0,75,0.1,100,4.9,126,1,645.0,689.7
2022-10-13 11:00:00,0.95563334,0.07796667,238.02834,3.96,0.0,26.0,676.0,253.63333,28.0,72,0.0,99,4.4,125,1,723.0,767.4
2022-10-13 12:00:00,0.25710002,0.057266667,239.77116,1.0600001,0.0,0.0,0.0,257.1,28.7,69,0.0,92,6.2,97,1,796.0,852.4
2022-10-13 13:00:00,0.28363332,0.072000004,240.01399,1.1933333,0.0,26.0,0.0,257.63333,28.9,68,0.0,39,7.7,101,1,790.0,847.0
2022-10-13 14:00:00,0.3148,0.124,239.77716,1.4033334,0.0,47.0,0.0,267.8,28.5,68,0.1,31,8.2,128,1,586.0,615.9
2022-10-13 15:00:00,0.27323332,0.069133334,240.88518,1.1433333,0.0,0.0,0.0,273.23334,28.1,71,0.2,76,5.8,86,1,508.0,544.2
2022-10-13 16:00:00,1.0382333,0.0732,241.048,4.273333,0.0,10.0,773.0,255.23334,27.6,72,0.6,92,6.5,71,1,315.0,344.7
2022-10-13 17:00:00,0.33216667,0.1487,239.44516,1.51,0.0,69.0,0.0,263.16666,26.2,77,1.6,99,9.7,75,1,129.0,145.6
2022-10-13 18:00:00,0.29276666,0.054666664,240.49983,1.2066667,0.0,0.0,0.0,292.76666,24.9,83,0.0,100,6.9,47,0,6.0,6.5
2022-10-13 19:00:00,1.0631334,0.1461,236.45067,4.5333333,0.0,0.0,0.0,1063.1333,24.1,87,0.0,100,5.3,28,0,0.0,0.0
2022-10-13 20:00:00,2.293,0.30343333,236.28651,9.783334,0.0,59.0,671.0,1563.0,23.5,91,0.0,99,5.0,30,0,0.0,0.0
2022-10-13 21:00:00,3.0206668,0.10803333,238.071,12.646667,0.0,18.0,844.0,2158.6667,23.4,91,0.0,99,5.7,35,0,0.0,0.0
2022-10-13 22:00:00,1.3125999,0.11146667,243.13216,5.4066668,0.0,0.0,0.0,1312.6,22.7,94,0.0,100,4.5,29,0,0.0,0.0
2022-10-13 23:00:00,0.5273667,0.13163334,243.67216,2.2266667,0.0,39.0,0.0,488.36667,22.4,96,0.7,100,4.2,110,0,0.0,0.0
2022-10-14 00:00:00,0.32553333,0.11146666,242.81065,1.3866668,0.0,37.0,0.0,288.53333,22.7,94,0.6,100,3.6,143,0,0.0,0.0
2022-10-14 01:00:00,0.25393334,0.0461,241.72217,1.0266668,0.0,0.0,0.0,253.93333,22.5,96,0.3,100,4.5,104,0,0.0,0.0
2022-10-14 02:00:00,0.8624,0.08716667,240.85834,3.5766666,0.0,19.0,578.0,265.4,21.6,98,0.0,100,4.0,100,0,0.0,0.0
2022-10-14 03:00:00,0.33769998,0.15376666,241.07684,1.5200001,0.0,60.0,0.0,277.69998,21.8,98,0.0,100,4.0,80,0,0.0,0.0
