time,temperature,humidity,precipitation,cloud_cover,wind_speed,wind_direction,is_day,GHI,GTI
2022-02-10 20:00:00,24.3,52,0.0,27,8.2,49,0,0.0,0.0
2022-02-10 21:00:00,22.8,59,0.0,3,5.2,65,0,0.0,0.0
2022-02-10 22:00:00,21.2,68,0.0,23,7.4,51,0,0.0,0.0
2022-02-10 23:00:00,21.0,69,0.0,3,5.2,25,0,0.0,0.0
2022-02-11 00:00:00,20.9,68,0.0,1,8.9,21,0,0.0,0.0
2022-02-11 01:00:00,20.3,71,0.0,1,7.6,31,0,0.0,0.0
2022-02-11 02:00:00,19.7,74,0.0,18,7.9,30,0,0.0,0.0
2022-02-11 03:00:00,19.5,76,0.0,22,6.8,32,0,0.0,0.0
2022-02-11 04:00:00,19.0,80,0.0,12,5.6,40,0,0.0,0.0
2022-02-11 05:00:00,19.8,77,0.0,47,6.2,97,0,0.0,0.0
2022-02-11 06:00:00,19.7,78,0.0,100,6.2,83,0,0.0,0.0
2022-02-11 07:00:00,20.0,78,0.0,99,6.6,45,1,23.0,26.1
2022-02-11 08:00:00,22.1,70,0.0,70,9.1,56,1,178.0,204.8
2022-02-11 09:00:00,24.2,61,0.0,66,13.7,55,1,408.0,461.8
2022-02-11 10:00:00,26.4,51,0.0,68,12.7,65,1,630.0,709.5
2022-02-11 11:00:00,27.7,44,0.0,23,10.4,70,1,717.0,793.5
2022-02-11 12:00:00,28.7,40,0.0,47,9.6,70,1,772.0,847.3
2022-02-11 13:00:00,29.4,37,0.0,29,9.5,65,1,770.0,845.4
2022-02-11 14:00:00,29.7,36,0.0,19,9.1,56,1,721.0,796.9
2022-02-11 15:00:00,29.6,35,0.0,24,9.4,50,1,592.0,662.6
2022-02-11 16:00:00,29.0,35,0.0,35,10.8,53,1,407.0,463.0
2022-02-11 17:00:00,27.1,43,0.0,42,8.3,56,1,182.0,211.4
2022-02-11 18:00:00,26.0,45,0.0,43,7.1,66,0,25.0,30.0
2022-02-11 19:00:00,24.9,47,0.0,67,9.3,62,0,0.0,0.0
2022-02-11 20:00:00,23.9,46,0.0,18,12.5,44,0,0.0,0.0
2022-02-11 21:00:00,22.5,50,0.0,0,10.2,51,0,0.0,0.0
2022-02-11 22:00:00,21.4,53,0.0,0,9.7,51,0,0.0,0.0
2022-02-11 23:00:00,20.8,54,0.0,0,10.1,35,0,0.0,0.0
2022-02-12 00:00:00,20.3,55,0.0,0,10.3,25,0,0.0,0.0
2022-02-12 01:00:00,19.7,57,0.0,0,7.9,43,0,0.0,0.0
2022-02-12 02:00:00,19.2,58,0.0,94,7.5,35,0,0.0,0.0
2022-02-12 03:00:00,18.8,58,0.0,88,9.2,26,0,0.0,0.0
2022-02-12 04:00:00,17.9,60,0.0,76,7.2,84,0,0.0,0.0
2022-02-12 05:00:00,17.3,69,0.0,54,7.4,76,0,0.0,0.0
2022-02-12 06:00:00,17.0,70,0.0,73,7.2,87,0,0.0,0.0
2022-02-12 07:00:00,17.7,66,0.0,55,9.4,86,1,32.0,40.9
2022-02-12 08:00:00,20.3,52,0.0,77,9.4,97,1,217.0,260.1
2022-02-12 09:00:00,23.2,40,0.0,55,11.5,88,1,449.0,516.7
2022-02-12 10:00:00,25.6,32,0.0,0,13.0,87,1,654.0,739.0
2022-02-12 11:00:00,27.3,30,0.0,0,11.5,88,1,805.0,901.7
2022-02-12 12:00:00,28.3,29,0.0,0,8.7,83,1,885.0,987.8
2022-02-12 13:00:00,29.1,27,0.0,0,8.0,72,1,887.0,990.4
2022-02-12 14:00:00,29.6,26,0.0,0,8.2,61,1,809.0,906.7
2022-02-12 15:00:00,29.7,26,0.0,0,9.1,56,1,661.0,747.7
2022-02-12 16:00:00,29.2,26,0.0,0,9.4,58,1,457.0,527.0
2022-02-12 17:00:00,27.6,29,0.0,0,9.5,79,1,224.0,269.8
2022-02-12 18:00:00,24.9,35,0.0,81,9.3,106,0,34.0,44.0
2022-02-12 19:00:00,23.6,38,0.0,64,10.2,100,0,0.0,0.0
2022-02-12 20:00:00,22.3,42,0.0,0,11.6,64,0,0.0,0.0
2022-02-12 21:00:00,21.2,46,0.0,0,9.9,57,0,0.0,0.0
2022-02-12 22:00:00,20.1,49,0.0,0,8.0,54,0,0.0,0.0
2022-02-12 23:00:00,19.1,51,0.0,45,7.2,53,0,0.0,0.0
2022-02-13 00:00:00,17.9,54,0.0,32,7.2,63,0,0.0,0.0
2022-02-13 01:00:00,16.9,56,0.0,87,9.8,54,0,0.0,0.0
2022-02-13 02:00:00,16.4,56,0.0,88,9.7,48,0,0.0,0.0
2022-02-13 03:00:00,15.9,57,0.0,85,10.2,39,0,0.0,0.0
2022-02-13 04:00:00,15.7,55,0.0,81,8.9,43,0,0.0,0.0
2022-02-13 05:00:00,15.4,64,0.0,62,9.5,25,0,0.0,0.0
2022-02-13 06:00:00,16.7,59,0.0,0,7.8,34,0,0.0,0.0
2022-02-13 07:00:00,17.8,55,0.0,0,4.8,103,1,34.0,43.9
2022-02-13 08:00:00,20.8,46,0.0,0,8.1,103,1,225.0,270.0
2022-02-13 09:00:00,23.3,36,0.0,0,11.2,96,1,458.0,526.5
2022-02-13 10:00:00,25.4,29,0.0,7,12.8,100,1,662.0,747.0
2022-02-13 11:00:00,26.9,27,0.0,0,12.3,105,1,813.0,909.5
2022-02-13 12:00:00,28.1,25,0.0,0,9.4,97,1,893.0,995.5
2022-02-13 13:00:00,28.9,23,0.0,0,8.0,82,1,895.0,997.9
2022-02-13 14:00:00,29.3,21,0.0,0,7.6,82,1,819.0,916.5
2022-02-13 15:00:00,29.3,21,0.0,0,8.0,82,1,670.0,756.7
2022-02-13 16:00:00,28.8,21,0.0,1,9.1,83,1,464.0,533.8
2022-02-13 17:00:00,27.1,26,0.0,0,10.0,105,1,229.0,275.1
2022-02-13 18:00:00,24.2,31,0.0,0,8.8,102,0,35.0,45.3
2022-02-13 19:00:00,23.0,34,0.0,0,10.2,108,0,0.0,0.0
2022-02-13 20:00:00,21.8,41,0.0,0,8.4,130,0,0.0,0.0
2022-02-13 21:00:00,20.6,48,0.0,0,7.6,135,0,0.0,0.0
2022-02-13 22:00:00,19.6,54,0.0,0,6.9,137,0,0.0,0.0
2022-02-13 23:00:00,18.1,60,0.0,0,8.7,85,0,0.0,0.0
2022-02-14 00:00:00,17.4,62,0.0,0,6.4,52,0,0.0,0.0
2022-02-14 01:00:00,16.9,60,0.0,0,6.9,47,0,0.0,0.0
2022-02-14 02:00:00,16.8,58,0.0,0,7.3,110,0,0.0,0.0
2022-02-14 03:00:00,15.7,65,0.0,0,7.6,87,0,0.0,0.0
2022-02-14 04:00:00,15.4,69,0.0,0,7.9,106,0,0.0,0.0
2022-02-14 05:00:00,15.0,83,0.0,0,7.8,103,0,0.0,0.0
2022-02-14 06:00:00,16.5,91,0.0,100,5.2,106,0,0.0,0.0
2022-02-14 07:00:00,17.5,96,0.0,100,8.0,108,1,26.0,31.3
2022-02-14 08:00:00,19.5,85,0.0,100,11.1,119,1,137.0,142.1
2022-02-14 09:00:00,22.2,71,0.0,42,8.7,120,1,382.0,417.5
2022-02-14 10:00:00,25.1,55,0.0,10,8.2,119,1,629.0,697.8
2022-02-14 11:00:00,27.6,38,0.0,0,7.4,113,1,802.0,893.0
2022-02-14 12:00:00,28.9,31,0.0,0,5.9,101,1,884.0,983.2
2022-02-14 13:00:00,29.7,29,0.0,0,6.6,99,1,884.0,983.2
2022-02-14 14:00:00,30.1,27,0.0,0,7.3,99,1,807.0,900.5
2022-02-14 15:00:00,30.0,27,0.0,0,8.8,102,1,659.0,741.4
2022-02-14 16:00:00,29.5,27,0.0,0,8.9,104,1,454.0,519.5
2022-02-14 17:00:00,28.0,33,0.0,0,10.8,116,1,223.0,265.2
2022-02-14 18:00:00,25.7,38,0.0,3,10.7,104,0,33.0,41.2
2022-02-14 19:00:00,24.4,42,0.0,1,11.3,99,0,0.0,0.0
2022-02-14 20:00:00,23.0,47,0.0,6,9.8,126,0,0.0,0.0
2022-02-14 21:00:00,21.8,52,0.0,0,6.8,122,0,0.0,0.0
2022-02-14 22:00:00,20.8,56,0.0,17,6.5,71,0,0.0,0.0
2022-02-14 23:00:00,20.0,59,0.0,1,6.6,77,0,0.0,0.0
2022-02-15 00:00:00,19.5,60,0.0,0,8.0,72,0,0.0,0.0
2022-02-15 01:00:00,19.0,62,0.0,0,9.4,97,0,0.0,0.0
2022-02-15 02:00:00,18.4,68,0.0,0,8.3,108,0,0.0,0.0
2022-02-15 03:00:00,17.6,82,0.0,0,7.0,125,0,0.0,0.0
2022-02-15 04:00:00,17.4,94,0.0,0,7.9,120,0,0.0,0.0
2022-02-15 05:00:00,18.1,98,0.0,38,10.5,121,0,0.0,0.0
2022-02-15 06:00:00,18.7,94,0.0,100,12.2,118,0,0.0,0.0
2022-02-15 07:00:00,19.1,91,0.0,100,13.2,116,1,17.0,16.7
2022-02-15 08:00:00,20.7,79,0.0,56,14.8,124,1,128.0,134.3
2022-02-15 09:00:00,23.3,65,0.0,33,13.8,123,1,410.0,455.1
2022-02-15 10:00:00,25.5,55,0.0,25,12.3,130,1,617.0,682.7
2022-02-15 11:00:00,27.7,44,0.0,1,9.2,135,1,785.0,868.5
2022-02-15 12:00:00,29.3,36,0.0,0,6.5,146,1,874.0,969.2
2022-02-15 13:00:00,30.5,31,0.0,31,2.1,149,1,873.0,968.2
2022-02-15 14:00:00,30.7,29,0.0,54,1.6,153,1,702.0,769.2
2022-02-15 15:00:00,30.9,27,0.0,76,2.9,173,1,568.0,627.5
2022-02-15 16:00:00,30.4,27,0.0,73,4.1,135,1,313.0,341.3
2022-02-15 17:00:00,27.9,36,0.0,82,11.3,81,1,147.0,166.1
2022-02-15 18:00:00,26.3,44,0.0,90,15.1,90,0,19.0,21.7
2022-02-15 19:00:00,25.8,47,0.0,95,14.0,119,0,0.0,0.0
2022-02-15 20:00:00,25.2,50,0.0,47,10.3,126,0,0.0,0.0
2022-02-15 21:00:00,24.1,53,0.0,54,9.9,109,0,0.0,0.0
2022-02-15 22:00:00,22.8,58,0.0,45,6.8,93,0,0.0,0.0
2022-02-15 23:00:00,22.0,61,0.0,24,8.0,100,0,0.0,0.0
2022-02-16 00:00:00,21.5,64,0.0,31,7.6,115,0,0.0,0.0
2022-02-16 01:00:00,21.2,65,0.0,31,8.2,131,0,0.0,0.0
2022-02-16 02:00:00,20.2,71,0.0,38,6.9,118,0,0.0,0.0
2022-02-16 03:00:00,19.6,78,0.0,31,9.0,119,0,0.0,0.0
2022-02-16 04:00:00,18.7,86,0.0,37,6.3,121,0,0.0,0.0
2022-02-16 05:00:00,18.3,91,0.0,2,5.4,90,0,0.0,0.0
2022-02-16 06:00:00,18.1,94,0.0,0,8.6,75,0,0.0,0.0
2022-02-16 07:00:00,18.9,92,0.0,1,8.6,90,1,35.0,43.3
2022-02-16 08:00:00,21.3,80,0.0,12,8.4,115,1,216.0,252.8
2022-02-16 09:00:00,24.0,66,0.0,20,7.7,127,1,436.0,491.8
2022-02-16 10:00:00,26.5,53,0.0,30,7.4,157,1,639.0,712.7
2022-02-16 11:00:00,27.5,45,0.1,24,7.3,171,1,655.0,714.9
2022-02-16 12:00:00,28.8,40,0.0,42,7.3,147,1,759.0,831.0
2022-02-16 13:00:00,30.1,35,0.0,25,5.1,176,1,765.0,834.2
2022-02-16 14:00:00,30.7,32,0.0,18,4.0,185,1,733.0,806.3
2022-02-16 15:00:00,30.9,31,0.0,32,3.1,216,1,613.0,681.5
2022-02-16 16:00:00,30.5,30,0.0,100,2.9,240,1,384.0,427.6
2022-02-16 17:00:00,29.2,31,0.0,54,6.9,84,1,154.0,172.4
2022-02-16 18:00:00,26.4,44,0.0,54,15.5,93,0,31.0,38.1
2022-02-16 19:00:00,25.5,48,0.0,63,10.9,98,0,0.0,0.0
2022-02-16 20:00:00,24.7,50,0.0,43,7.1,105,0,0.0,0.0
2022-02-16 21:00:00,24.3,51,0.0,40,9.2,132,0,0.0,0.0
2022-02-16 22:00:00,23.9,52,0.0,30,11.6,126,0,0.0,0.0
2022-02-16 23:00:00,23.0,55,0.0,29,10.8,127,0,0.0,0.0
2022-02-17 00:00:00,22.7,55,0.0,30,11.8,117,0,0.0,0.0
2022-02-17 01:00:00,21.8,59,0.0,2,11.6,120,0,0.0,0.0
2022-02-17 02:00:00,20.6,67,0.0,0,10.4,146,0,0.0,0.0
2022-02-17 03:00:00,19.7,70,0.0,0,7.7,139,0,0.0,0.0
2022-02-17 04:00:00,19.1,70,0.0,3,9.0,127,0,0.0,0.0
2022-02-17 05:00:00,18.5,72,0.0,14,7.6,109,0,0.0,0.0
2022-02-17 06:00:00,18.6,74,0.0,58,8.4,121,0,0.0,0.0
2022-02-17 07:00:00,19.5,72,0.0,21,6.2,111,1,36.0,44.6
2022-02-17 08:00:00,22.2,58,0.0,0,3.0,166,1,220.0,256.7
2022-02-17 09:00:00,25.0,45,0.0,0,5.4,222,1,451.0,510.9
2022-02-17 10:00:00,27.5,36,0.0,0,7.6,172,1,656.0,732.9
2022-02-17 11:00:00,29.4,31,0.0,0,8.5,152,1,800.0,886.6
2022-02-17 12:00:00,30.7,27,0.0,34,6.8,148,1,879.0,971.7
2022-02-17 13:00:00,31.4,25,0.0,47,3.6,180,1,796.0,870.9
2022-02-17 14:00:00,31.6,24,0.0,100,3.4,198,1,685.0,747.0
2022-02-17 15:00:00,31.7,23,0.0,100,4.3,175,1,550.0,597.1
2022-02-17 16:00:00,30.9,24,0.0,100,5.0,150,1,363.0,398.2
2022-02-17 17:00:00,29.1,28,0.0,100,8.1,122,1,143.0,159.7
2022-02-17 18:00:00,27.7,33,0.0,66,14.8,103,0,16.0,16.9
2022-02-17 19:00:00,26.3,41,0.0,53,18.0,110,0,0.0,0.0
2022-02-17 20:00:00,25.4,44,0.0,42,14.2,106,0,0.0,0.0
2022-02-17 21:00:00,24.2,47,0.0,28,13.8,105,0,0.0,0.0
2022-02-17 22:00:00,23.3,51,0.0,33,12.4,107,0,0.0,0.0
2022-02-17 23:00:00,23.0,51,0.0,44,13.3,123,0,0.0,0.0
2022-02-18 00:00:00,22.1,55,0.0,0,10.0,128,0,0.0,0.0
2022-02-18 01:00:00,21.2,60,0.0,0,8.3,124,0,0.0,0.0
2022-02-18 02:00:00,20.4,63,0.0,0,8.3,108,0,0.0,0.0
2022-02-18 03:00:00,19.8,66,0.0,1,10.5,98,0,0.0,0.0
2022-02-18 04:00:00,19.0,72,0.0,4,10.1,96,0,0.0,0.0
2022-02-18 05:00:00,19.2,77,0.0,19,9.3,103,0,0.0,0.0
2022-02-18 06:00:00,19.4,77,0.0,100,7.9,90,0,0.0,0.0
2022-02-18 07:00:00,19.9,76,0.0,100,7.8,103,1,24.0,25.3
2022-02-18 08:00:00,21.4,71,0.0,14,11.1,115,1,146.0,156.0
2022-02-18 09:00:00,23.5,64,0.0,58,14.5,117,1,368.0,406.7
2022-02-18 10:00:00,25.6,54,0.0,19,16.1,119,1,550.0,595.1
2022-02-18 11:00:00,27.4,46,0.0,12,14.6,123,1,761.0,834.7
2022-02-18 12:00:00,29.0,40,0.0,12,14.2,126,1,846.0,923.2
2022-02-18 13:00:00,30.2,36,0.0,1,13.9,127,1,867.0,953.6
2022-02-18 14:00:00,31.0,32,0.0,54,12.1,127,1,810.0,895.9
2022-02-18 15:00:00,30.4,32,0.0,87,9.2,121,1,480.0,518.1
2022-02-18 16:00:00,29.8,33,0.0,100,6.6,112,1,311.0,338.2
2022-02-18 17:00:00,28.8,34,0.0,100,6.8,115,1,124.0,135.5
2022-02-18 18:00:00,27.2,39,0.0,100,3.8,107,0,18.0,21.6
2022-02-18 19:00:00,26.4,42,0.0,100,8.1,77,0,0.0,0.0
2022-02-18 20:00:00,25.7,44,0.0,100,10.1,84,0,0.0,0.0
2022-02-18 21:00:00,25.1,47,0.0,100,10.1,86,0,0.0,0.0
2022-02-18 22:00:00,24.5,49,0.0,58,9.3,106,0,0.0,0.0
2022-02-18 23:00:00,23.9,49,0.0,50,12.8,122,0,0.0,0.0
2022-02-19 00:00:00,23.0,47,0.0,38,10.1,153,0,0.0,0.0
2022-02-19 01:00:00,21.6,50,0.0,52,7.3,169,0,0.0,0.0
2022-02-19 02:00:00,20.3,54,0.0,29,6.1,152,0,0.0,0.0
2022-02-19 03:00:00,19.7,55,0.0,28,5.9,133,0,0.0,0.0
2022-02-19 04:00:00,19.1,56,0.0,4,6.0,123,0,0.0,0.0
2022-02-19 05:00:00,18.3,66,0.0,6,5.8,90,0,0.0,0.0
2022-02-19 06:00:00,17.6,73,0.0,0,4.7,86,0,0.0,0.0
2022-02-19 07:00:00,18.8,74,0.0,0,8.3,90,1,39.0,48.0
2022-02-19 08:00:00,21.5,68,0.0,0,7.7,101,1,233.0,271.6
2022-02-19 09:00:00,24.5,55,0.0,47,10.0,111,1,466.0,525.8
2022-02-19 10:00:00,27.3,44,0.0,62,12.6,121,1,660.0,732.5
2022-02-19 11:00:00,29.7,30,0.0,0,12.7,133,1,815.0,900.4
2022-02-19 12:00:00,31.0,24,0.0,0,11.0,128,1,893.0,983.9
2022-02-19 13:00:00,31.6,23,0.0,0,10.0,120,1,895.0,986.0
2022-02-19 14:00:00,31.8,22,0.0,0,9.8,114,1,817.0,902.5
2022-02-19 15:00:00,31.6,22,0.0,0,10.4,110,1,668.0,743.0
2022-02-19 16:00:00,31.0,23,0.0,10,11.5,110,1,460.0,518.4
2022-02-19 17:00:00,29.9,25,0.0,20,9.6,124,1,222.0,256.8
2022-02-19 18:00:00,26.9,32,0.0,21,8.7,128,0,38.0,46.4
2022-02-19 19:00:00,25.8,35,0.0,18,10.3,126,0,0.0,0.0
2022-02-19 20:00:00,25.0,37,0.0,1,13.0,141,0,0.0,0.0
2022-02-19 21:00:00,24.2,39,0.0,2,10.3,151,0,0.0,0.0
2022-02-19 22:00:00,23.3,41,0.0,53,7.6,155,0,0.0,0.0
2022-02-19 23:00:00,23.1,41,0.0,50,7.6,155,0,0.0,0.0
2022-02-20 00:00:00,22.5,41,0.0,9,6.3,156,0,0.0,0.0
2022-02-20 01:00:00,21.7,44,0.0,0,8.7,185,0,0.0,0.0
2022-02-20 02:00:00,21.1,46,0.0,30,9.2,201,0,0.0,0.0
2022-02-20 03:00:00,20.6,48,0.0,93,7.6,199,0,0.0,0.0
2022-02-20 04:00:00,20.2,50,0.0,90,10.0,221,0,0.0,0.0
2022-02-20 05:00:00,19.6,63,0.0,96,9.2,228,0,0.0,0.0
2022-02-20 06:00:00,20.0,62,0.0,97,9.4,230,0,0.0,0.0
2022-02-20 07:00:00,21.4,56,0.0,80,11.4,235,1,39.0,47.7
2022-02-20 08:00:00,24.5,46,0.0,87,9.8,242,1,232.0,268.5
2022-02-20 09:00:00,27.4,38,0.0,92,13.4,256,1,461.0,517.9
2022-02-20 10:00:00,29.2,34,0.0,96,17.9,255,1,662.0,733.5
2022-02-20 11:00:00,30.9,29,0.0,92,17.3,258,1,809.0,891.0
2022-02-20 12:00:00,32.4,25,0.0,99,14.7,281,1,885.0,972.2
2022-02-20 13:00:00,32.5,24,0.0,97,14.7,287,1,650.0,687.7
2022-02-20 14:00:00,33.0,22,0.0,94,16.8,293,1,659.0,703.0
2022-02-20 15:00:00,32.7,23,0.0,94,13.3,272,1,608.0,663.3
2022-02-20 16:00:00,33.0,22,0.0,96,9.8,234,1,440.0,488.6
2022-02-20 17:00:00,31.6,24,0.0,68,11.2,220,1,225.0,259.4
2022-02-20 18:00:00,27.3,32,0.0,88,7.2,233,0,36.0,43.1
2022-02-20 19:00:00,26.4,35,0.0,77,6.6,261,0,0.0,0.0
2022-02-20 20:00:00,25.0,39,0.0,87,6.0,303,0,0.0,0.0
2022-02-20 21:00:00,23.8,43,0.0,75,5.9,349,0,0.0,0.0
2022-02-20 22:00:00,24.3,43,0.0,37,5.2,304,0,0.0,0.0
2022-02-20 23:00:00,24.3,43,0.0,82,1.1,198,0,0.0,0.0
2022-02-21 00:00:00,23.7,45,0.0,99,2.9,97,0,0.0,0.0
2022-02-21 01:00:00,21.4,53,0.0,98,4.4,305,0,0.0,0.0
2022-02-21 02:00:00,20.8,57,0.0,93,2.5,270,0,0.0,0.0
2022-02-21 03:00:00,19.5,64,0.0,70,5.1,309,0,0.0,0.0
2022-02-21 04:00:00,19.5,64,0.0,14,3.6,323,0,0.0,0.0
2022-02-21 05:00:00,19.6,65,0.0,22,4.3,312,0,0.0,0.0
2022-02-21 06:00:00,19.2,65,0.0,86,5.0,300,0,0.0,0.0
2022-02-21 07:00:00,20.9,55,0.0,65,9.3,344,1,41.0,49.8
2022-02-21 08:00:00,24.3,43,0.0,67,9.8,354,1,236.0,272.2
2022-02-21 09:00:00,27.5,36,0.0,93,11.1,13,1,468.0,524.7
2022-02-21 10:00:00,29.8,28,0.0,84,12.1,23,1,671.0,742.6
2022-02-21 11:00:00,31.2,25,0.0,98,10.8,15,1,820.0,902.1
2022-02-21 12:00:00,32.2,23,0.0,93,8.7,7,1,897.0,984.3
2022-02-21 13:00:00,32.9,21,0.0,74,7.3,351,1,898.0,985.5
2022-02-21 14:00:00,33.3,20,0.0,76,8.0,342,1,821.0,903.2
2022-02-21 15:00:00,33.2,19,0.0,16,7.7,332,1,674.0,746.3
2022-02-21 16:00:00,32.6,20,0.0,84,8.3,326,1,470.0,527.4
2022-02-21 17:00:00,31.3,22,0.0,59,9.2,334,1,236.0,273.0
2022-02-21 18:00:00,27.9,27,0.0,83,7.0,348,0,40.0,48.8
2022-02-21 19:00:00,25.8,31,0.0,33,6.3,13,0,0.0,0.0
2022-02-21 20:00:00,24.8,34,0.0,19,8.7,66,0,0.0,0.0
2022-02-21 21:00:00,23.8,39,0.0,0,8.6,57,0,0.0,0.0
2022-02-21 22:00:00,21.7,47,0.0,8,7.6,59,0,0.0,0.0
2022-02-21 23:00:00,20.7,51,0.0,62,8.9,50,0,0.0,0.0
2022-02-22 00:00:00,20.3,51,0.0,81,6.7,36,0,0.0,0.0
2022-02-22 01:00:00,20.0,51,0.0,88,7.1,24,0,0.0,0.0
2022-02-22 02:00:00,20.1,49,0.0,14,8.5,54,0,0.0,0.0
2022-02-22 03:00:00,20.2,48,0.0,0,7.7,62,0,0.0,0.0
2022-02-22 04:00:00,18.1,56,0.0,0,9.4,130,0,0.0,0.0
2022-02-22 05:00:00,19.2,57,0.0,0,6.9,129,0,0.0,0.0
2022-02-22 06:00:00,19.3,57,0.0,0,6.8,90,0,0.0,0.0
2022-02-22 07:00:00,20.2,54,0.0,0,6.6,68,1,42.0,50.9
2022-02-22 08:00:00,24.2,42,0.0,0,5.4,98,1,240.0,276.1
2022-02-22 09:00:00,27.6,34,0.0,32,9.4,108,1,473.0,529.2
2022-02-22 10:00:00,29.9,29,0.0,84,11.6,106,1,677.0,748.0
2022-02-22 11:00:00,31.4,25,0.0,78,11.4,101,1,824.0,905.0
2022-02-22 12:00:00,32.3,23,0.0,75,10.5,96,1,901.0,987.1
2022-02-22 13:00:00,33.0,22,0.0,64,10.1,92,1,899.0,984.9
2022-02-22 14:00:00,33.2,21,0.0,61,9.7,92,1,820.0,900.3
2022-02-22 15:00:00,33.1,21,0.0,11,9.7,94,1,672.0,742.3
2022-02-22 16:00:00,32.5,21,0.0,0,11.5,88,1,469.0,524.7
2022-02-22 17:00:00,30.4,27,0.0,0,11.2,94,1,236.0,271.8
2022-02-22 18:00:00,27.9,31,0.0,0,10.1,84,0,40.0,48.4
2022-02-22 19:00:00,26.6,35,0.0,0,9.2,101,0,0.0,0.0
2022-02-22 20:00:00,25.6,41,0.0,0,11.3,127,0,0.0,0.0
2022-02-22 21:00:00,24.6,46,0.0,0,9.6,124,0,0.0,0.0
2022-02-22 22:00:00,23.9,48,0.0,0,9.2,116,0,0.0,0.0
2022-02-22 23:00:00,23.2,50,0.0,78,7.9,93,0,0.0,0.0
2022-02-23 00:00:00,21.7,55,0.0,92,6.6,81,0,0.0,0.0
2022-02-23 01:00:00,21.1,57,0.0,46,7.9,106,0,0.0,0.0
2022-02-23 02:00:00,19.9,61,0.0,0,5.8,83,0,0.0,0.0
2022-02-23 03:00:00,19.3,66,0.0,0,6.2,83,0,0.0,0.0
2022-02-23 04:00:00,18.7,78,0.0,0,6.3,103,0,0.0,0.0
2022-02-23 05:00:00,18.6,88,0.0,0,7.2,96,0,0.0,0.0
2022-02-23 06:00:00,18.2,94,0.0,0,6.2,97,0,0.0,0.0
2022-02-23 07:00:00,19.4,92,0.0,18,9.9,109,1,44.0,52.5
2022-02-23 08:00:00,21.8,81,0.0,61,12.7,125,1,196.0,218.9
2022-02-23 09:00:00,24.5,67,0.0,25,12.0,123,1,429.0,469.7
2022-02-23 10:00:00,27.2,55,0.0,10,12.4,126,1,641.0,697.8
2022-02-23 11:00:00,29.6,43,0.0,0,13.6,130,1,812.0,886.4
2022-02-23 12:00:00,31.1,34,0.0,0,14.1,130,1,899.0,982.3
2022-02-23 13:00:00,32.0,30,0.0,0,13.7,125,1,899.0,982.7
2022-02-23 14:00:00,32.3,28,0.0,0,12.9,117,1,820.0,898.1
2022-02-23 15:00:00,32.3,27,0.0,0,12.9,113,1,670.0,737.9
2022-02-23 16:00:00,31.6,28,0.0,0,12.7,115,1,466.0,519.2
2022-02-23 17:00:00,29.3,37,0.0,0,11.3,121,1,234.0,267.7
2022-02-23 18:00:00,27.3,42,0.0,1,7.9,114,0,40.0,47.7
2022-02-23 19:00:00,25.7,47,0.0,1,6.4,117,0,0.0,0.0
2022-02-23 20:00:00,24.4,52,0.0,1,5.8,120,0,0.0,0.0
2022-02-23 21:00:00,23.1,58,0.0,0,7.0,111,0,0.0,0.0
2022-02-23 22:00:00,21.8,65,0.0,0,8.0,108,0,0.0,0.0
2022-02-23 23:00:00,21.6,67,0.0,0,6.6,112,0,0.0,0.0
2022-02-24 00:00:00,21.9,66,0.0,0,10.2,132,0,0.0,0.0
2022-02-24 01:00:00,21.0,69,0.0,0,7.9,156,0,0.0,0.0
2022-02-24 02:00:00,19.6,75,0.0,0,8.4,173,0,0.0,0.0
2022-02-24 03:00:00,18.9,77,0.0,0,9.4,198,0,0.0,0.0
2022-02-24 04:00:00,18.6,75,0.0,0,9.4,182,0,0.0,0.0
2022-02-24 05:00:00,18.7,78,0.0,0,8.1,159,0,0.0,0.0
2022-02-24 06:00:00,18.6,74,0.0,0,6.6,139,0,0.0,0.0
2022-02-24 07:00:00,20.4,65,0.0,0,7.7,127,1,45.0,53.5
2022-02-24 08:00:00,23.5,55,0.0,0,5.6,130,1,244.0,278.0
2022-02-24 09:00:00,27.1,42,0.0,0,8.5,144,1,479.0,532.6
2022-02-24 10:00:00,29.5,33,0.0,39,12.7,145,1,683.0,750.9
2022-02-24 11:00:00,31.2,27,0.0,29,13.9,143,1,831.0,908.8
2022-02-24 12:00:00,32.3,25,0.0,99,13.6,140,1,909.0,992.1
2022-02-24 13:00:00,33.0,23,0.0,96,12.7,135,1,908.0,990.9
2022-02-24 14:00:00,33.3,21,0.0,100,12.1,127,1,828.0,905.4
2022-02-24 15:00:00,33.1,20,0.0,97,12.2,118,1,678.0,745.2
2022-02-24 16:00:00,32.4,21,0.0,91,13.2,116,1,472.0,524.5
2022-02-24 17:00:00,29.9,24,0.0,62,12.1,113,1,238.0,271.1
2022-02-24 18:00:00,27.4,30,0.0,4,10.5,112,0,42.0,50.2
2022-02-24 19:00:00,25.7,36,0.0,11,8.9,122,0,0.0,0.0
2022-02-24 20:00:00,24.4,42,0.0,0,8.4,130,0,0.0,0.0
2022-02-24 21:00:00,23.8,46,0.0,39,10.5,139,0,0.0,0.0
2022-02-24 22:00:00,22.9,49,0.0,53,9.4,148,0,0.0,0.0
2022-02-24 23:00:00,22.3,51,0.0,80,8.7,132,0,0.0,0.0
